139.30890,38.51032,80.14480,-7.41179,0,0,04:50:09,0
139.30970,38.51046,80.30574,-7.21743,0,60,04:51:09,0
139.31100,38.51047,80.47218,-7.01607,0,122,04:52:11,0
139.31300,38.51073,80.63884,-6.81396,0,184,04:53:13,0
139.31570,38.51054,80.78717,-6.63386,0,239,04:54:08,0
139.31670,38.51102,80.95016,-6.43539,0,300,04:55:09,0
139.31670,38.51103,81.11239,-6.23758,0,361,04:56:10,0
139.31770,38.51136,81.27240,-6.04201,0,421,04:57:10,0
139.32140,38.51199,81.43129,-5.84734,0,480,04:58:09,0
139.32370,38.51406,81.59164,-5.65010,0,540,04:59:09,0
139.32650,38.51494,81.75229,-5.45243,0,600,05:00:09,0
139.32990,38.51579,81.91582,-5.25081,0,661,05:01:10,0
139.33030,38.51872,82.07448,-5.05427,0,721,05:02:10,0
139.33260,38.52160,82.23157,-4.85927,0,780,05:03:09,0
139.33440,38.52405,82.39092,-4.66117,0,840,05:04:09,0
139.33610,38.52694,82.55005,-4.46281,0,900,05:05:09,0
139.34050,38.52679,82.71099,-4.26237,0,960,05:06:09,0
139.34410,38.52817,82.87383,-4.05869,0,1021,05:07:10,0
139.34790,38.52796,83.03415,-3.85791,0,1081,05:08:10,0
139.35110,38.52941,83.18861,-3.66354,0,1139,05:09:08,0
139.35140,38.53263,83.34628,-3.46412,0,1199,05:10:08,0
139.35230,38.53628,83.50423,-3.26357,0,1259,05:11:08,0
139.35400,38.53916,83.66263,-3.06175,0,1319,05:12:08,0
139.35590,38.54161,83.82372,-2.85562,0,1380,05:13:09,0
139.35870,38.54362,83.98006,-2.65450,0,1439,05:14:08,0
139.36230,38.54430,84.13950,-2.44826,0,1499,05:15:08,0
139.36150,38.54877,84.29856,-2.24025,0,1560,05:16:09,0
139.36520,38.54991,84.46051,-2.02688,0,1621,05:17:10,0
139.36720,38.55265,84.61340,-1.82267,0,1679,05:18:08,0
139.36970,38.55401,84.77182,-1.60793,0,1739,05:19:08,0
139.37360,38.55429,84.93108,-1.38754,0,1799,05:20:08,0
139.37640,38.55569,85.08955,-1.16152,0,1859,05:21:08,0
139.37960,38.55594,85.24562,-0.92960,0,1918,05:22:07,0
139.38370,38.55726,85.41261,-0.66473,0,1981,05:23:10,0
139.38740,38.55895,85.56884,-0.38987,1,2040,05:24:09,0
139.39220,38.55911,85.72574,-0.06207,1,2099,05:25:08,0
139.39460,38.55916,85.88629,0.13852,1,2160,05:26:09,0
139.39590,38.56130,86.04349,0.30256,1,2220,05:27:09,0
139.39600,38.56139,86.20252,0.47086,1,2281,05:28:10,0
139.39600,38.56152,86.35623,0.63577,1,2340,05:29:09,0
139.39610,38.56165,86.51257,0.80559,1,2400,05:30:09,0
139.39620,38.56178,86.66627,0.97446,1,2459,05:31:08,0
139.39630,38.56191,86.82774,1.15377,1,2521,05:32:10,0
139.39650,38.56202,86.98144,1.32611,1,2580,05:33:09,0
139.39650,38.56224,87.13760,1.50273,1,2640,05:34:09,0
139.39660,38.56246,87.29380,1.68081,1,2700,05:35:09,0
139.39660,38.56263,87.44991,1.86010,1,2760,05:36:09,0
139.39670,38.56281,87.60347,2.03762,1,2819,05:37:08,0
139.39680,38.56303,87.76223,2.22224,1,2880,05:38:09,0
139.39690,38.56318,87.91577,2.40176,1,2939,05:39:08,0
139.39690,38.56338,88.07446,2.58820,1,3000,05:40:09,0
139.39690,38.56357,88.22794,2.76932,1,3059,05:41:08,0
139.39700,38.56370,88.38408,2.95431,1,3119,05:42:08,0
139.39710,38.56422,88.62871,3.24540,1,3213,05:43:42,0
139.39720,38.56457,88.75888,3.40086,1,3263,05:44:32,0
