139.17770,38.49685,72.00479,-17.12407,0,0,04:00:17,0
139.17770,38.49697,72.18223,-16.93479,0,61,04:01:18,0
139.17770,38.49700,72.35931,-16.74535,0,122,04:02:19,0
139.17770,38.49720,72.52726,-16.56500,0,180,04:03:17,0
139.17760,38.49718,72.70929,-16.36905,0,243,04:04:20,0
139.17690,38.49735,72.88756,-16.17641,0,305,04:05:22,0
139.17690,38.49742,73.05157,-15.99868,0,362,04:06:19,0
139.17700,38.49748,73.23255,-15.80199,0,425,04:07:22,0
139.17700,38.49767,73.40730,-15.61139,0,486,04:08:23,0
139.17700,38.49780,73.56742,-15.43627,0,542,04:09:19,0
139.17290,38.49630,73.73627,-15.25201,0,602,04:10:19,0
139.16870,38.49434,73.90483,-15.06779,0,662,04:11:19,0
139.16550,38.49174,74.06820,-14.88909,0,720,04:12:17,0
139.16240,38.48918,74.23698,-14.70386,0,780,04:13:17,0
139.16040,38.48660,74.40900,-14.51448,0,841,04:14:18,0
139.15850,38.48346,74.58087,-14.32499,0,902,04:15:19,0
139.15760,38.48086,74.74448,-14.14387,0,960,04:16:17,0
139.15740,38.47748,74.91688,-13.95280,0,1021,04:17:18,0
139.15550,38.47492,75.08478,-13.76578,0,1081,04:18:18,0
139.15560,38.47207,75.25376,-13.57715,0,1141,04:19:18,0
139.15430,38.46882,75.41878,-13.39267,0,1200,04:20:17,0
139.15230,38.46593,75.59410,-13.19581,0,1263,04:21:20,0
139.15220,38.46420,75.75615,-13.01287,0,1321,04:22:18,0
139.15220,38.46420,75.93429,-12.81027,0,1385,04:23:22,0
139.15230,38.46423,76.10105,-12.62010,0,1445,04:24:22,0
139.15240,38.46422,76.26753,-12.42979,0,1505,04:25:22,0
139.15250,38.46419,76.43373,-12.23934,0,1565,04:26:22,0
139.15250,38.46424,76.59405,-12.05514,0,1623,04:27:20,0
139.15130,38.46364,76.76724,-11.85599,0,1686,04:28:23,0
139.15080,38.46121,76.91893,-11.68200,0,1741,04:29:18,0
139.15030,38.45851,77.08968,-11.48566,0,1803,04:30:20,0
139.15010,38.45552,77.26038,-11.28898,0,1865,04:31:22,0
139.14970,38.45316,77.41410,-11.11129,0,1921,04:32:18,0
139.14800,38.45022,77.59420,-10.90267,0,1987,04:33:24,0
139.14670,38.44795,77.74134,-10.73174,0,2041,04:34:18,0
139.14750,38.44472,77.91436,-10.53052,0,2104,04:35:21,0
139.14720,38.44186,78.07542,-10.34268,0,2163,04:36:20,0
139.14730,38.43888,78.24737,-10.14161,0,2226,04:37:23,0
139.14670,38.43612,78.41042,-9.95048,0,2286,04:38:23,0
139.14600,38.43324,78.57317,-9.75930,0,2346,04:39:23,0
139.14420,38.43051,78.72682,-9.57840,0,2403,04:40:20,0
139.14410,38.42782,78.88946,-9.38643,0,2463,04:41:20,0
139.14270,38.42482,79.05916,-9.18572,0,2526,04:42:23,0
139.14330,38.42220,79.22175,-8.99288,0,2586,04:43:23,0
139.14340,38.41939,79.38382,-8.80030,0,2646,04:44:23,0
139.14550,38.41738,79.53608,-8.61876,0,2702,04:45:19,0
139.14670,38.41490,79.70642,-8.41531,0,2765,04:46:22,0
139.14890,38.41251,79.86375,-8.22703,0,2823,04:47:20,0
139.15150,38.41017,80.03451,-8.02214,0,2886,04:48:23,0
139.15480,38.40853,80.18400,-7.84226,0,2941,04:49:18,0
139.15820,38.40690,80.35742,-7.63306,0,3005,04:50:22,0
139.16080,38.40458,80.51952,-7.43737,0,3065,04:51:22,0
139.16460,38.40264,80.68213,-7.24052,0,3125,04:52:22,0
139.16720,38.40013,80.84119,-7.04776,0,3184,04:53:21,0
139.16930,38.39763,81.00241,-6.85198,0,3244,04:54:21,0
139.17280,38.39566,81.16691,-6.65160,0,3305,04:55:22,0
139.17610,38.39356,81.32846,-6.45446,0,3365,04:56:22,0
139.17990,38.39191,81.49010,-6.25667,0,3425,04:57:22,0
139.18220,38.38936,81.64542,-6.06651,0,3483,04:58:20,0
139.18370,38.38681,81.81064,-5.86374,0,3545,04:59:22,0
139.18540,38.38411,81.95997,-5.68018,0,3601,05:00:18,0
139.18740,38.38179,82.12515,-5.47654,0,3663,05:01:20,0
139.19070,38.37952,82.29360,-5.26835,0,3726,05:02:23,0
139.19320,38.37764,82.45344,-5.07028,0,3786,05:03:23,0
139.19610,38.37558,82.61339,-4.87164,0,3846,05:04:23,0
139.19890,38.37313,82.77054,-4.67613,0,3905,05:05:22,0
139.20140,38.37068,82.93260,-4.47396,0,3966,05:06:23,0
139.20400,38.36828,83.08408,-4.28452,0,4023,05:07:20,0
139.20710,38.36553,83.25151,-4.07456,0,4086,05:08:23,0
139.20970,38.36298,83.40273,-3.88435,0,4143,05:09:20,0
139.21180,38.36041,83.56138,-3.68415,0,4203,05:10:20,0
139.21390,38.35742,83.72777,-3.47347,0,4266,05:11:23,0
139.21490,38.35477,83.87501,-3.28629,0,4322,05:12:19,0
139.21580,38.35210,84.04299,-3.07176,0,4386,05:13:23,0
139.21810,38.34925,84.19866,-2.87197,0,4445,05:14:22,0
139.21960,38.34643,84.35894,-2.66505,0,4506,05:15:23,0
139.22190,38.34363,84.51699,-2.45959,0,4566,05:16:23,0
