139.22090,38.52856,63.75224,-10.37886,0,0,04:06:52,0
139.22010,38.53069,63.92316,-10.20266,0,60,04:07:52,0
139.22040,38.53131,64.09472,-10.02607,0,120,04:08:52,0
139.22090,38.53360,64.26864,-9.84540,0,181,04:09:53,0
139.22180,38.53636,64.43955,-9.66691,0,241,04:10:53,0
139.22210,38.53785,64.61558,-9.48323,0,303,04:11:55,0
139.22190,38.53905,64.79095,-9.29975,0,365,04:12:57,0
139.22150,38.54124,64.94307,-9.13938,0,419,04:13:51,0
139.22110,38.54400,65.11457,-8.95781,0,480,04:14:52,0
139.22210,38.54966,65.29753,-8.76189,0,545,04:15:57,0
139.22460,38.55483,65.45873,-8.58859,0,602,04:16:54,0
139.22740,38.55939,65.62554,-8.40915,0,661,04:17:53,0
139.22740,38.55947,65.80475,-8.21841,0,725,04:18:57,0
139.22750,38.55959,65.97248,-8.03921,0,785,04:19:57,0
139.22740,38.56020,66.12576,-7.87465,0,840,04:20:52,0
139.22960,38.56536,66.29920,-7.68539,0,902,04:21:54,0
139.23060,38.57079,66.46039,-7.50861,0,960,04:22:52,0
139.23060,38.57606,66.62621,-7.32638,0,1020,04:23:52,0
139.23360,38.58040,66.79384,-7.14209,0,1080,04:24:52,0
139.23760,38.58479,66.96183,-6.95680,0,1140,04:25:52,0
139.23970,38.58977,67.13924,-6.76030,0,1204,04:26:56,0
139.24190,38.59386,67.29447,-6.58796,0,1260,04:27:52,0
139.24640,38.59813,67.46195,-6.40152,0,1320,04:28:52,0
139.25080,38.60219,67.63183,-6.21192,0,1381,04:29:53,0
139.25230,38.60721,67.80491,-6.01769,0,1444,04:30:56,0
139.25430,38.61230,67.96162,-5.84101,0,1501,04:31:53,0
139.25730,38.61678,68.12426,-5.65746,0,1560,04:32:52,0
139.26190,38.62102,68.29043,-5.46947,0,1620,04:33:52,0
139.26630,38.62568,68.45617,-5.28114,0,1680,04:34:52,0
139.27030,38.63030,68.62682,-5.08665,0,1742,04:35:54,0
139.27350,38.63447,68.78588,-4.90482,0,1800,04:36:52,0
139.27860,38.63837,68.95407,-4.71211,0,1861,04:37:53,0
139.28250,38.64300,69.11576,-4.52577,0,1920,04:38:52,0
139.28740,38.64734,69.28058,-4.33530,0,1980,04:39:52,0
139.29230,38.65107,69.44520,-4.14460,0,2040,04:40:52,0
139.29850,38.65454,69.61042,-3.95252,0,2100,04:41:52,0
139.30340,38.65913,69.77450,-3.76047,0,2160,04:42:52,0
139.30820,38.66358,69.93828,-3.56796,0,2220,04:43:52,0
139.31520,38.66676,70.10599,-3.37044,0,2281,04:44:53,0
139.31820,38.67228,70.26543,-3.18066,0,2340,04:45:52,0
139.32220,38.67736,70.42799,-2.98630,0,2400,04:46:52,0
139.32540,38.68279,70.58980,-2.79147,0,2460,04:47:52,0
139.33060,38.68753,70.76337,-2.58140,0,2524,04:48:56,0
139.33450,38.69237,70.91459,-2.39659,0,2580,04:49:52,0
139.33660,38.69820,71.07508,-2.19839,0,2640,04:50:52,0
139.34290,38.70255,71.23809,-1.99538,0,2700,04:51:52,0
139.34490,38.70871,71.41134,-1.77588,0,2765,04:52:57,0
139.34810,38.71353,71.55874,-1.58601,0,2820,04:53:52,0
139.35200,38.71874,71.72226,-1.37077,0,2881,04:54:53,0
139.35620,38.72388,71.88050,-1.15603,0,2940,04:55:52,0
139.36100,38.72937,72.05474,-0.90895,0,3005,04:56:57,0
139.36430,38.73430,72.20153,-0.68727,0,3060,04:57:52,0
139.36840,38.73977,72.36180,-0.42165,1,3120,04:58:52,0
139.37360,38.75203,72.69831,0.12566,1,3247,05:00:59,0
139.37580,38.75731,72.83592,0.26295,1,3299,05:01:51,0
139.37870,38.76327,73.00003,0.42907,1,3361,05:02:53,0
139.38070,38.76922,73.15295,0.58626,1,3419,05:03:51,0
139.38410,38.77508,73.31444,0.75443,1,3480,05:04:52,0
139.38710,38.78099,73.47032,0.91889,1,3539,05:05:51,0
139.39090,38.78637,73.63176,1.09106,1,3600,05:06:52,0
139.39300,38.79250,73.78680,1.25845,1,3659,05:07:51,0
139.39560,38.79867,73.94462,1.43052,1,3719,05:08:51,0
139.39960,38.80468,74.10318,1.60498,1,3779,05:09:51,0
139.40210,38.81068,74.26328,1.78264,1,3840,05:10:52,0
139.40270,38.81672,74.41688,1.95449,1,3899,05:11:51,0
139.40490,38.82291,74.57395,2.13151,1,3959,05:12:51,0
139.40900,38.82829,74.73724,2.31658,1,4021,05:13:53,0
139.41170,38.83371,74.88919,2.48996,1,4079,05:14:51,0
139.41420,38.83973,75.04609,2.67010,1,4139,05:15:51,0
139.41490,38.84531,75.20177,2.84967,1,4199,05:16:51,0
139.41710,38.85104,75.36342,3.03707,1,4261,05:17:53,0
139.41870,38.85676,75.51429,3.21281,1,4319,05:18:51,0
139.41920,38.86233,75.66953,3.39433,1,4379,05:19:51,0
139.42240,38.86805,75.82635,3.57843,1,4439,05:20:51,0
139.42530,38.87393,75.98290,3.76291,1,4499,05:21:51,0
139.42460,38.87951,76.13970,3.94826,1,4560,05:22:52,0
139.42620,38.88549,76.29272,4.12979,1,4619,05:23:51,0
139.42670,38.89118,76.44753,4.31396,1,4679,05:24:51,0
