139.19520,38.52403,78.78636,-10.98797,0,0,04:35:03,0
139.19220,38.53020,79.09916,-10.61742,0,116,04:36:59,0
139.19030,38.53411,79.26028,-10.42573,0,176,04:37:59,0
139.19010,38.53431,79.27098,-10.41302,0,180,04:38:03,0
139.18750,38.53738,79.43702,-10.21549,0,242,04:39:05,0
139.18350,38.54337,79.74221,-9.85135,0,356,04:40:59,0
139.18300,38.54346,79.75269,-9.83886,0,360,04:41:03,0
139.18110,38.54691,79.91581,-9.64362,0,421,04:42:04,0
139.17880,38.55037,80.07578,-9.45180,0,481,04:43:04,0
139.17520,38.55735,80.38234,-9.08316,0,596,04:44:59,0
139.17500,38.55769,80.39293,-9.07038,0,600,04:45:03,0
139.17410,38.56169,80.55857,-8.87062,0,662,04:46:05,0
139.17290,38.56508,80.71587,-8.68077,0,721,04:47:04,0
139.17110,38.56822,80.87534,-8.48809,0,781,04:48:04,0
139.17000,38.57239,81.03494,-8.29459,0,841,04:49:04,0
139.16850,38.57604,81.19421,-8.10139,0,901,04:50:04,0
139.16620,38.57883,81.35293,-7.90882,0,961,04:51:04,0
139.16400,38.58191,81.51152,-7.71602,0,1021,04:52:04,0
139.16150,38.58491,81.66978,-7.52335,0,1081,04:53:04,0
139.15950,38.58717,81.82831,-7.33028,0,1141,04:54:04,0
139.15800,38.59073,81.98685,-7.13651,0,1201,04:55:04,0
139.15560,38.59340,82.14479,-6.94345,0,1261,04:56:04,0
139.15340,38.59613,82.30271,-6.75009,0,1321,04:57:04,0
139.15110,38.59947,82.46036,-6.55659,0,1381,04:58:04,0
139.15040,38.60321,82.61886,-6.36165,0,1441,04:59:04,0
139.14750,38.60988,82.92138,-5.98889,0,1556,05:00:59,0
139.14680,38.61400,83.07950,-5.79347,0,1616,05:01:59,0
139.14550,38.61807,83.23714,-5.59835,0,1676,05:02:59,0
139.14160,38.62042,83.39319,-5.40530,0,1736,05:03:59,0
139.14380,38.62660,83.55264,-5.20682,0,1796,05:04:59,0
139.14230,38.63026,83.70989,-5.01133,0,1856,05:05:59,0
139.14160,38.63444,83.86750,-4.81493,0,1916,05:06:59,0
139.14030,38.63781,84.02472,-4.61884,0,1976,05:07:59,0
